,princeton_positions,o_net_titles,similarity_score
3879,Digital Specialist,Digital Forensics Analysts,0.36219690539939203
3880,Student Director,Food Preparation Workers,0.0
3881,Legislative Assistant,Food Preparation Workers,0.0
3882,Senior Engineering Manager,"Engineering Teachers, Postsecondary",0.4174301100355456
3883,Oculoplastic Surgeon,Food Preparation Workers,0.0
3884,Workday Solution Architect,Food Preparation Workers,0.0
3885,Public Health Associate,Public Relations Managers,0.38520477079494336
3886,Business Analysis Manager,"Compensation, Benefits, and Job Analysis Specialists",0.3363061002730271
3887,Production,Helpers--Production Workers,0.5813282348615131
3888,Product Strategy Associate,Demonstrators and Product Promoters,0.20690514679384245
3889,Data Science Manager,Food Science Technicians,0.36935327172520477
3890,Advanced Computer Scientist,Computer Programmers,0.36756538910983155
3891,Animator,Food Preparation Workers,0.0
3892,Orbital Science Operations Specialist,Food Science Technicians,0.23679045387072262
3893,Executive Assistant To CEO,Executive Secretaries and Executive Administrative Assistants,0.27862054052549995
3894,Co-CEO,Food Preparation Workers,0.0
3895,Survey Researcher,Survey Researchers,0.558935580297731
3896,Editorial Production Engineer,Helpers--Production Workers,0.35199654711331246
3897,Hospitalist,Food Preparation Workers,0.0
3898,Asia Pacific Deputy Editor,Food Preparation Workers,0.0
3899,Resident PGY-4,Food Preparation Workers,0.0
3900,Product Development Financial Analyst,Financial Managers,0.45618158213260623
3901,Research Compliance Officer,Compliance Managers,0.5356062782070293
3902,Environmental Scientist,Environmental Engineers,0.5955857037470134
3903,Graduate Co-Director,Food Preparation Workers,0.0
3904,Actuarial Manager,Food Preparation Workers,0.0
3905,Ph.D Student,Food Preparation Workers,0.0
3906,Front End Engineer,Food Preparation Workers,0.0
3907,Machine Learning Consultant,Sewing Machine Operators,0.26792474841612823
3908,Adviser,Food Preparation Workers,0.0
3909,Human Resources Associate,Human Resources Managers,0.795729779114082
3910,Quantitative Research Analyst,Financial Quantitative Analysts,0.4505014613538901
3911,Assistant Agent,Food Preparation Workers,0.0
3912,Multi Discipline Engineer,Food Preparation Workers,0.0
3913,Senior Systems Specialist,Computer Systems Analysts,0.3762130318425087
3914,Quantitative Technologist,Financial Quantitative Analysts,0.40247750397789156
3915,Risk Analyst,Financial Risk Specialists,0.5423958649549006
3916,Lawyer,Food Preparation Workers,0.0
3917,Urology Resident,Food Preparation Workers,0.0
3918,Admissions Advisor,Food Preparation Workers,0.0
3919,Strategy,Food Preparation Workers,0.0
3920,ACT/SAT Tutor,Food Preparation Workers,0.0
3921,Assistant Associate Producer,Food Preparation Workers,0.0
3922,Senior Analyst Revenue Management,Management Analysts,0.3735029897061829
3923,Research And Administrative Assistant,Administrative Services Managers,0.43623506158712216
3924,Senior Investment Associate,Financial and Investment Analysts,0.3839351365132093
3925,?Project Engineer III,Project Management Specialists,0.3112101653564953
3926,Landscape and Graphic Designer,Landscape Architects,0.4379310327328112
3927,Orthopedic Surgeon,"Orthopedic Surgeons, Except Pediatric",0.40426395225325085
3928,Professional Tutor,Food Preparation Workers,0.0
3929,Trust & Safety Specialist,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",0.34872582264415763
3930,Adjunct Instructor,Food Preparation Workers,0.0
3931,Head of Data Science,Food Science Technicians,0.2894759254117195
3932,Data Quality Analyst,Quality Control Analysts,0.3995310726481525
3933,Scout,Food Preparation Workers,0.0
3934,Trader,Food Preparation Workers,0.0
3935,Senior Associate Software Engineer,Software Developers,0.32334780611310104
3936,Analyst III,Food Preparation Workers,0.0
3937,Biological Field Technician,Biological Technicians,0.5101538405546087
3938,Software Research Engineer,Software Developers,0.3448392914546741
3939,Associate Staff Attorney,Food Preparation Workers,0.0
3940,Sector Head,Chefs and Head Cooks,0.2404128761871509
3941,Senior Intelligence Analyst,Intelligence Analysts,0.5553686018896679
3942,Assistant Research Biostatistician,Operations Research Analysts,0.18958773355616523
3943,Critic,Food Preparation Workers,0.0
3944,Driver,Driver/Sales Workers,0.7366633035223229
3945,Consulting Manager,Food Preparation Workers,0.0
3946,Technology Manager,Information Technology Project Managers,0.4605838524610158
3947,High School Math Teacher,School Psychologists,0.27481633552027146
3948,Support Teacher,"Legal Support Workers, All Other",0.3999923852264141
3949,Surface Warfare Officer,"Excavating and Loading Machine and Dragline Operators, Surface Mining",0.24823531610824498
3950,Sales Operations Consultant,Sales Managers,0.41928932708498173
3951,Content Marketing Manager,Marketing Managers,0.39587143540068837
3952,Warfighting Instructor,Food Preparation Workers,0.0
3953,Civil Design Engineer,Civil Engineers,0.5755880667650033
3954,Graduate Student Research Assistant,Operations Research Analysts,0.18812160793992422
3955,Development Quality Specialist,Quality Control Analysts,0.38234664720326766
3956,Research Director,Operations Research Analysts,0.3175954681056997
3957,Learning And Development Specialist,Training and Development Managers,0.3086940203419428
3958,Co-President,Food Preparation Workers,0.0
3959,Sales Assistant,Sales Managers,0.5331521362189191
3960,Product Scientist,Demonstrators and Product Promoters,0.23514850316562094
3961,Supervising Senior Consultant,Food Preparation Workers,0.0
3962,Contributing Writer,Food Preparation Workers,0.0
3963,Content Writer,Food Preparation Workers,0.0
3964,Junior Account Executive,Executive Secretaries and Executive Administrative Assistants,0.3303149307176707
3965,Articles and Comments Editor,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",0.10769247936832561
3966,Senior Data Science Product Manager,Food Science Technicians,0.2986203238719534
3967,Deputy Budget Manager,Budget Analysts,0.5731622074011389
3968,Assistant Innovation Manager,Food Preparation Workers,0.0
3969,Resident Fellow,Food Preparation Workers,0.0
3970,Bioinformatics Scientist,Bioinformatics Technicians,0.6700610519773715
3971,Asia ex-Japan Long/Short Equities Executive,"Cooks, Short Order",0.22283060660957138
3972,Assistant Vice President,Food Preparation Workers,0.0
3973,L.L.M. Teaching Assistant,"Teaching Assistants, Postsecondary",0.4824825665096919
3974,Recruiting Leader,Food Preparation Workers,0.0
3975,Grain Lead,Food Preparation Workers,0.0
3976,visiting faculty member,Food Preparation Workers,0.0
3977,Features Writer,Food Preparation Workers,0.0
3978,Business Development Analyst,"Business Teachers, Postsecondary",0.32270246721988555
3979,Defensive Line Coach,Telecommunications Line Installers and Repairers,0.21929454926773795
3980,Branch Head,Chefs and Head Cooks,0.23045985795866983
3981,9th Grade GLT Chair,Food Preparation Workers,0.0
3982,Company Executive Officer,Executive Secretaries and Executive Administrative Assistants,0.30009281539862565
3983,Cryptographic engineer,Food Preparation Workers,0.0
3984,Senior Marketing Specialist,Marketing Managers,0.4330645114089799
3985,PGY2 Resident,Food Preparation Workers,0.0
3986,Deputy Director of Analytics,First-Line Supervisors of Security Workers,0.13391487132594862
3987,Autopilot Technician,Food Preparation Workers,0.0
3988,Front Desk Receptionist,"Hotel, Motel, and Resort Desk Clerks",0.22987657674440745
3989,Associate in Research,Operations Research Analysts,0.21036182976744103
3990,Staff Technologist,Food Preparation Workers,0.0
3991,Senior Product Designer,Demonstrators and Product Promoters,0.19628095970499845
3992,International Student Career Coordinator,"Career/Technical Education Teachers, Postsecondary",0.30418216371300844
3993,Global Strategist,Food Preparation Workers,0.0
3994,Computational Scientist,Food Preparation Workers,0.0
3995,Strategy Officer,"Military Officer Special and Tactical Operations Leaders, All Other",0.17980145300670666
3996,"Senior Guidance, Navigation and Control Engineer","Educational, Guidance, and Career Counselors and Advisors",0.3067362319954611
3997,Global Expansion Director,Food Preparation Workers,0.0
3998,Senior Managing Consultant,Food Preparation Workers,0.0
3999,Oncology fellow,Food Preparation Workers,0.0
4000,Generative Performing Artist,Food Preparation Workers,0.0
4001,Ph.D. Student,Food Preparation Workers,0.0
4002,Appellate Court Attorney,"Court, Municipal, and License Clerks",0.31093070582238547
4003,E-commerce Director,Food Preparation Workers,0.0
4004,Regional Advisor,Urban and Regional Planners,0.36825319919019495
4005,High School Teacher,School Psychologists,0.3394943809411327
4006,Performance Nutrition Dietitian,"Makeup Artists, Theatrical and Performance",0.21788505023728638
4007,Junior Trader,Food Preparation Workers,0.0
4008,Hospice Medical Director,Medical Assistants,0.3346557436270535
4009,R&D Engineer,Food Preparation Workers,0.0
4010,Senior Vehicle Development Engineer,Recreational Vehicle Service Technicians,0.39868553140371826
4011,NSF Graduate Fellow,Food Preparation Workers,0.0
4012,Editorial Staff,Food Preparation Workers,0.0
4013,Senior Analyst,Food Preparation Workers,0.0
4014,Principal Electrical Engineer,Electrical Engineers,0.5564945389726238
4015,Traffic Associate,Traffic Technicians,0.7637682377868062
4016,Graduate Support Counselor,"Legal Support Workers, All Other",0.2998869133139164
4017,Scaled Sales Manager,Sales Managers,0.33235598746966755
4018,Senior Project Management Associate,Project Management Specialists,0.6851969239272058
4019,Investment Banking Associate,Financial and Investment Analysts,0.30150506716799474
4020,Science and Mathematics Instructor,Food Science Technicians,0.25843850672477553
4021,Staff Software Engineer,Software Developers,0.31954891457072326
4022,Brand Director,Food Preparation Workers,0.0
4023,People Manager,Food Preparation Workers,0.0
4024,Projects Manager,Food Preparation Workers,0.0
4025,Wireless Software Engineer,Software Developers,0.23809749702292013
4026,Research Study Coordinator,Operations Research Analysts,0.18184598666879487
4027,Consumer UX Researcher,"Family and Consumer Sciences Teachers, Postsecondary",0.3044021304371262
4028,Endocrinologist,Food Preparation Workers,0.0
4029,GTM Operations Manager,Operations Research Analysts,0.24740944946337853
4030,Associate Manager,Food Preparation Workers,0.0
4031,Sustainability Lead,Sustainability Specialists,0.6676117335387938
4032,Chief Linehaul Network Engineer,Computer Network Architects,0.32583440078465364
4033,"Data Planning, Access & Sharing Lead","Production, Planning, and Expediting Clerks",0.19700601152942873
4034,Senior Ghostwriter,Food Preparation Workers,0.0
4035,Community and Youth Engagement Director,Social and Community Service Managers,0.29909747069380016
4036,Pro Bono Counsel,Food Preparation Workers,0.0
4037,Senior Media Manager,Media Technical Directors/Managers,0.4355911039523105
4038,Mobile Engineering Lead,Manufactured Building and Mobile Home Installers,0.3109168136824907
4039,Certified Energy Manager,Energy Auditors,0.38154854274625216
4040,Risk Division Associate,Financial Risk Specialists,0.3798763943104984
4041,Senior Project Engineer,Project Management Specialists,0.38716416596868325
4042,Quantitative Research Scientist,Financial Quantitative Analysts,0.4259736585416298
4043,Grantee,Food Preparation Workers,0.0
4044,Special Event Manager,"Meeting, Convention, and Event Planners",0.3553766260918239
4045,Operations Analyst II,Operations Research Analysts,0.31403970513677315
4046,Research Analyst,Operations Research Analysts,0.32664567431319297
4047,Intelligence Officer,Intelligence Analysts,0.571230958744857
4048,Research and Development Engineer,Training and Development Managers,0.37787830907558945
4049,Artistic Producer,Food Preparation Workers,0.0
4050,Product and Engineering Leader,Architectural and Engineering Managers,0.3370265942318869
4051,Project Designer,Project Management Specialists,0.3558390633177649
4052,Biomedical Engineer,Bioengineers and Biomedical Engineers,0.5443869589249115
4053,Senior Supply Planning Analyst,Supply Chain Managers,0.38849798337619007
4054,Developer Support Engineer,"Legal Support Workers, All Other",0.360087069572373
4055,Acting Assistant Professor,Food Preparation Workers,0.0
4056,Special Project Coordinator,Special Forces,0.3676016420181107
4057,Impact Metrics Analyst,Food Preparation Workers,0.0
4058,Forward Deployed Software Engineer,Software Developers,0.2005056321219965
4059,Manufacturing Engineer III,Manufacturing Engineers,0.5412684236645946
4060,Hardware Development Engineer,Computer Hardware Engineers,0.48121917738110526
4061,Test Engineer I,Food Preparation Workers,0.0
4062,Policy Advisor,Climate Change Policy Analysts,0.273312373894037
4063,Native English Teacher,"English Language and Literature Teachers, Postsecondary",0.2415372020594773
4064,Higher Executive officer,Executive Secretaries and Executive Administrative Assistants,0.3120570990719148
4065,Senior Applied Data Scientist,Data Scientists,0.26217745394347963
4066,Student Administrative Assistant,Administrative Services Managers,0.4333322839344087
4067,Account Management Lead,Management Analysts,0.43144867600761205
4068,Associate Disbursement Compliance Specialist,Compliance Managers,0.38862442605208275
4069,Principal Software Engineering Manager,"Engineering Teachers, Postsecondary",0.3053256229868578
4070,Business and Entrepreneurship Teacher,"Business Teachers, Postsecondary",0.2169501071211405
4071,Middle School Teacher,"Special Education Teachers, Middle School",0.5972102810498414
4072,Math & English Tutor,"English Language and Literature Teachers, Postsecondary",0.24985016819520592
4073,Student Technician,Food Preparation Workers,0.0
4074,Strategy Analyst,Food Preparation Workers,0.0
4075,Bid Manager,Food Preparation Workers,0.0
4076,Equity Derivatives Analyst,Food Preparation Workers,0.0
4077,Veblen Research Instructor,Operations Research Analysts,0.16524527260085115
4078,Supervisory Economist,Food Preparation Workers,0.0
4079,Cellist,Food Preparation Workers,0.0
4080,Americas Supply Chain Supervisor,Supply Chain Managers,0.5889263399124014
4081,Japan Country Director,Food Preparation Workers,0.0
4082,Global Banking Policy Associate,Climate Change Policy Analysts,0.1928825617895501
4083,Freelance Editor,Food Preparation Workers,0.0
4084,Air Quality Analyst,Air Crew Officers,0.40363937031590313
4085,Service Manager,Food Service Managers,0.46827230722431906
4086,Software Engineering Manager,"Engineering Teachers, Postsecondary",0.37033101268384255
4087,Model,"Model Makers, Wood",0.5720002557156437
4088,Project Manager II,Project Management Specialists,0.3477131021839412
4089,Development Impact Associate,Training and Development Managers,0.22966326243890894
4090,Financial Solutions Developer,Financial Managers,0.435892859059214
4091,Fiction writer,Food Preparation Workers,0.0
4092,Image consultant,Food Preparation Workers,0.0
4093,Compliance Manager,Compliance Managers,0.6721106927585216
4094,Curriculum Developer,Food Preparation Workers,0.0
4095,Product Marketing Manager,Marketing Managers,0.4372823716145112
4096,Chief Finance Officer,Chief Executives,0.27979966720190075
4097,Language Tutor,Speech-Language Pathologists,0.38612137982073236
4098,Screenwriter,Food Preparation Workers,0.0
4099,Chair,Food Preparation Workers,0.0
4100,Mission Success Lead,Food Preparation Workers,0.0
4101,Freelance Tutor,Food Preparation Workers,0.0
4102,Booking Researcher,Food Preparation Workers,0.0
4103,Chief of Staff to VP of Supply Chain,Supply Chain Managers,0.46717960353464894
4104,Assistant Attorney General,General and Operations Managers,0.3835066866316025
4105,Curatorial Exhibitions Research Assistant,Operations Research Analysts,0.1434901639468669
4106,Serials Management Associate,Management Analysts,0.3636126677821584
4107,AirPlay Audio Engineer,Audio and Video Technicians,0.3935475903632509
4108,Cyber Associate,Food Preparation Workers,0.0
4109,PhD Candidate,Food Preparation Workers,0.0
4110,Paralympic Sled Hockey Athlete,Food Preparation Workers,0.0
4111,Guard,Food Preparation Workers,0.0
4112,Talent Coordinator,Talent Directors,0.5910711117677491
4113,Manager Research Analyst,Operations Research Analysts,0.28396642337551403
4114,Tech Lead,Food Preparation Workers,0.0
4115,European Project Manager,Project Management Specialists,0.25847356623878176
4116,Restructuring and Finance Legal Associate,Paralegals and Legal Assistants,0.280725315144874
4117,Senior Programme Officer,"Military Officer Special and Tactical Operations Leaders, All Other",0.12168951845727524
4118,Enterprise Account Manager,Bill and Account Collectors,0.24143758725011855
4119,Head of Design,Chefs and Head Cooks,0.2528627639922924
4120,Principal Product Marketing Manager,Marketing Managers,0.35358405875309745
4121,Postdoctoral Research Associate,Operations Research Analysts,0.2322883152623061
4122,Junior Software Developer,Software Developers,0.26552321397248124
4123,DSP Partnerships Director,Food Preparation Workers,0.0
4124,IRTA Research Fellow,Operations Research Analysts,0.18070477866958554
4125,Principal Business Analyst,"Business Teachers, Postsecondary",0.304839703302396
4126,Energy Justice Liaison,Energy Auditors,0.31875763981734534
4127,Lecturer in Law,"Law Teachers, Postsecondary",0.3620607843584632
4128,Trial Attorney,Food Preparation Workers,0.0
4129,Real Estate Broker,Real Estate Brokers,0.5863957777441502
4130,Solutions Engineer,Food Preparation Workers,0.0
4131,Merchandising Director,Food Preparation Workers,0.0
4132,Scientific Editor,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",0.27418604048599976
4133,Software Engineer III,Software Developers,0.2908372565073095
4134,Marketing And Public Relations Specialist,Public Relations Managers,0.6588460394740887
4135,Principal Workday Integrations Consultant,Food Preparation Workers,0.0
4136,Lead Software Engineer,Software Developers,0.34036549951944933
4137,Confidential Assistant,Food Preparation Workers,0.0
4138,Artist Manager,Food Preparation Workers,0.0
4139,Freelance Photographer,Food Preparation Workers,0.0
4140,Senior Aide,Food Preparation Workers,0.0
4141,Research Staff Associate,Operations Research Analysts,0.2484508637347873
4142,flight test engineer,Flight Attendants,0.5224118153520861
4143,Artist Liaison,Food Preparation Workers,0.0
4144,Psychiatric Technician,Psychiatric Technicians,0.6203830174977144
4145,Software Development Engineer,Software Developers,0.3282550871751559
4146,Cloud Engineer,Food Preparation Workers,0.0
4147,Resident Medical Officer,Medical Assistants,0.4134621851299918
4148,Scholar in Residence,Food Preparation Workers,0.0
4149,Electrical Low Yield Analysis Engineer,Electrical Engineers,0.32921242951750274
4150,Park Ranger,Park Naturalists,0.47681413522170785
4151,Senior Operations Engineer,Operations Research Analysts,0.3670736988674923
4152,Public Utility Analyst,Public Relations Managers,0.31022636758398286
4153,Reader Advisor,Food Preparation Workers,0.0
4154,Psychologist,Food Preparation Workers,0.0
4155,Professional baseball player,Food Preparation Workers,0.0
4156,Edge AI Platform Engineer,Food Preparation Workers,0.0
4157,Advanced Physicist,Advanced Practice Psychiatric Nurses,0.317985049688885
4158,Performance Director,"Makeup Artists, Theatrical and Performance",0.3718790470342788
4159,Chief Banking Officer,Chief Executives,0.2632358824950523
4160,Visiting Fellow,Food Preparation Workers,0.0
4161,Senior Success Manager,Food Preparation Workers,0.0
4162,Associate Officer,"Military Officer Special and Tactical Operations Leaders, All Other",0.2067202093095595
4163,Planner,Food Preparation Workers,0.0
4164,Research Associate,Operations Research Analysts,0.3388549914140331
4165,Digital Marketing Manager,Marketing Managers,0.3983097364782784
4166,Senior Staff R&D Scientist,Food Preparation Workers,0.0
4167,Senior UX Researcher,Food Preparation Workers,0.0
4168,Co-Lead,Food Preparation Workers,0.0
4169,Registered Nurse,Registered Nurses,0.5066243359304989
4170,Material Scientist,"Material Moving Workers, All Other",0.4303522727064123
4171,Project Scientist,Project Management Specialists,0.38552703356084544
4172,Community Leader,Community Health Workers,0.45396063914818746
4173,Machine Learning Engineering Manager,"Engineering Teachers, Postsecondary",0.2862669910073879
4174,Director Of Engineering,"Engineering Teachers, Postsecondary",0.36625544333217247
4175,Associate Civil Engineer,Civil Engineers,0.6457994803192459
4176,Cook,Food Preparation Workers,0.0
4177,New York Courts Reporter,New Accounts Clerks,0.26141217490253826
4178,Class Dean,Food Preparation Workers,0.0
4179,Copywriter,Food Preparation Workers,0.0
4180,Recruitment Coordinator,Food Preparation Workers,0.0
4181,Lead Technical Product Marketing Manager,Marketing Managers,0.3248161382213285
4182,Cloud Technical Account Manager,Technical Writers,0.2711979983029437
4183,Private Practice Clinician,Advanced Practice Psychiatric Nurses,0.2912050987926519
4184,Institutional Equities Division Associate,Food Preparation Workers,0.0
4185,Principal Software Development Engineer,Software Developers,0.2681214239768549
4186,Upfitter Strategy Manager,Food Preparation Workers,0.0
4187,Advance Laboratory Assistant,Ophthalmic Laboratory Technicians,0.34304739396684886
4188,Instrumentation Engineer,Food Preparation Workers,0.0
4189,Global Marketing Manager,Marketing Managers,0.3950202339315991
4190,Backend Lead,Food Preparation Workers,0.0
4191,Chief Resident,Chief Executives,0.3495082343726344
4192,Consulting Senior Analyst,Food Preparation Workers,0.0
4193,Season Pass Clerk,Food Preparation Workers,0.0
4194,Interim Postdoctoral Researcher,Food Preparation Workers,0.0
4195,Special Initiatives Coordinator,Special Forces,0.308314821998912
4196,Junior Editor,Food Preparation Workers,0.0
4197,Public Narrative Teaching Fellow,"Teaching Assistants, Postsecondary",0.2865450182266034
4198,Analytics Consultant,Food Preparation Workers,0.0
4199,Interpreter,Food Preparation Workers,0.0
4200,Doctor,Food Preparation Workers,0.0
4201,Mergers and Acquisitions Analyst,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",0.1162967172844789
4202,Mitigation Specialist,Food Preparation Workers,0.0
4203,Senior Growth Architect,Food Preparation Workers,0.0
4204,Quantitative Trading Analyst,Financial Quantitative Analysts,0.37765487877954024
4205,Director of Communications,"Communications Teachers, Postsecondary",0.3910776023274434
4206,Assistant Staff Judge Advocate,Food Preparation Workers,0.0
4207,Venture Capital Investor,Food Preparation Workers,0.0
4208,Academic Alliance Team Lead,Team Assemblers,0.2875808630383059
4209,Middle Market Leader,"Special Education Teachers, Middle School",0.33221775557650124
4210,Associate Professor,Food Preparation Workers,0.0
4211,Student Researcher,Food Preparation Workers,0.0
4212,Operations and Strategy Senior Manager,General and Operations Managers,0.36902453640629834
4213,Senior Associate Portfolio Manager,Food Preparation Workers,0.0
4214,Operator,Food Preparation Workers,0.0
4215,Incoming Strategy Analyst,Food Preparation Workers,0.0
4216,Research Program Manager,Operations Research Analysts,0.2600197448399374
4217,Technology Advisor,Information Technology Project Managers,0.38345458934946136
4218,Technical Program Manager II,Technical Writers,0.32198964803688634
4219,freelance technical writer,Technical Writers,0.3036674325017966
4220,Data Insights & Machine Learning,Data Scientists,0.23654672716410216
4221,Capabilities & Insights Analyst,Food Preparation Workers,0.0
4222,Baseball Player,Food Preparation Workers,0.0
4223,Advancement Director,Food Preparation Workers,0.0
4224,Internal Communications Manager,General Internal Medicine Physicians,0.3882319008784318
4225,Learning Engineer,Food Preparation Workers,0.0
4226,Business Development Representative,"Business Teachers, Postsecondary",0.26125685180920416
4227,Technical Program Manager,Technical Writers,0.38318703665270915
4228,Strategic Programs Manager,"Eligibility Interviewers, Government Programs",0.36617316156168045
4229,Special Projects Policy Coordinator,Special Forces,0.2876092267449771
4230,Modeling Scientist,Food Preparation Workers,0.0
4231,Applied AI Engineer,Food Preparation Workers,0.0
4232,Content Developer,Food Preparation Workers,0.0
4233,Structural Engineer,Structural Iron and Steel Workers,0.40182416798647885
4234,Meditation Teacher,Food Preparation Workers,0.0
4235,Senior Lead,Food Preparation Workers,0.0
4236,Mathematician,Food Preparation Workers,0.0
4237,Software Systems Engineer,Computer Systems Analysts,0.36466266173246664
4238,Marketing Director,Marketing Managers,0.5091155628515553
4239,Postdoc,Food Preparation Workers,0.0
4240,Ophthalmology Resident,Food Preparation Workers,0.0
4241,Brand and Marketing Designer,Marketing Managers,0.315732389410667
4242,Director of Development and Multifamily Investments,Training and Development Managers,0.20920390633799152
4243,Executive and Submissions Editor,Executive Secretaries and Executive Administrative Assistants,0.3200832277461145
4244,Home Energy Specialist,Home Health Aides,0.42648597633624946
4245,Recruitment Advisor,Food Preparation Workers,0.0
4246,Deployment Manager,Food Preparation Workers,0.0
4247,Creative Executive,Executive Secretaries and Executive Administrative Assistants,0.38037632962626555
4248,Humanities Teacher,Food Preparation Workers,0.0
4249,Analyst Advisor,Food Preparation Workers,0.0
4250,Entertainment Market Research Analyst,Market Research Analysts and Marketing Specialists,0.3787429877078625
4251,Freelance Product Designer,Demonstrators and Product Promoters,0.16664767116568024
4252,Radiology Resident,Food Preparation Workers,0.0
4253,Managing Associate,Food Preparation Workers,0.0
4254,Recruiting Assistant,Food Preparation Workers,0.0
4255,Stage Director,Food Preparation Workers,0.0
4256,Higher Education Tutor,"Education Teachers, Postsecondary",0.30091123304363115
4257,Application Developer,Food Preparation Workers,0.0
4258,Veterinary Assistant,Veterinary Technologists and Technicians,0.5903297735156573
4259,Scientist,Food Preparation Workers,0.0
4260,Special Education Coordinator,"Teaching Assistants, Special Education",0.591729506100938
4261,Front End Web Developer,Web Administrators,0.3500064380814261
4262,Editor in Chief,Chief Executives,0.25194761692805995
4263,Task manager,Food Preparation Workers,0.0
4264,Principal Solutions Engineer,Food Preparation Workers,0.0
4265,Consulting Analyst,Food Preparation Workers,0.0
4266,Prenatal Genetic Counselor,Genetic Counselors,0.43728867198156085
4267,Violin Teacher,Food Preparation Workers,0.0
4268,Operations Manager,Operations Research Analysts,0.4354845183326902
4269,Banker Associate,Food Preparation Workers,0.0
4270,Professional,Food Preparation Workers,0.0
4271,Senior AI Software Engineer,Software Developers,0.26257658237631204
4272,Product Owner,Demonstrators and Product Promoters,0.18838960002095692
4273,Solar Industry Analyst,Solar Energy Systems Engineers,0.3643769856660186
4274,Tech Innovation Intern,Food Preparation Workers,0.0
4275,Article Editor,Food Preparation Workers,0.0
4276,Training Manager,Training and Development Managers,0.6246276790854375
4277,Technical Lead Manager,Technical Writers,0.40099334315327356
4278,Cloud Customer Engineer,Customer Service Representatives,0.3490257231592519
4279,Managing Strategy Consultant,Food Preparation Workers,0.0
4280,Associate Program Manager,Food Preparation Workers,0.0
4281,Visual Artist,Food Preparation Workers,0.0
4282,Workshop Leader,Food Preparation Workers,0.0
4283,Freelance Editorial Assistant,Food Preparation Workers,0.0
4284,Creator Community Lead,Community Health Workers,0.35414597283830346
4285,Industry Business Solutions Lead,"Business Teachers, Postsecondary",0.21391906223415086
4286,Founder And Director,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",0.17262013553844696
4287,Real Estate Agent,Real Estate Brokers,0.61612217056067
4288,Health Insurance Specialist,Insurance Sales Agents,0.4349002778824392
4289,Educational Advisor,"Educational Instruction and Library Workers, All Other",0.37023498760698476
4290,Quantitative Risk Analyst,Financial Risk Specialists,0.41361276266653074
4291,Security and AI/ML Developer,Security Managers,0.3406287375675953
4292,Growth and Marketing Associate,Marketing Managers,0.35930876171882176
4293,Case Team Leader,Team Assemblers,0.3410712821925896
4294,Racial Equity and Impact Lending Officer,"Military Officer Special and Tactical Operations Leaders, All Other",0.10921705963985101
4295,Design Researcher,Food Preparation Workers,0.0
4296,C++ Engineer,Food Preparation Workers,0.0
4297,Lead Teacher,Food Preparation Workers,0.0
4298,Technical Product Owner,Technical Writers,0.30187551475582575
4299,Biology Teacher,Food Preparation Workers,0.0
4300,Offensive Quality Control Coach,Quality Control Analysts,0.542346845980536
4301,Development Coordinator,Training and Development Managers,0.310295157021188
4302,Marketing Automation Manager,Marketing Managers,0.3396023725022724
4303,Research Program Associate,Operations Research Analysts,0.25337475962175493
4304,MD/MPH Student,Food Preparation Workers,0.0
4305,Process Development Engineer,Photographic Process Workers and Processing Machine Operators,0.3133446167415367
4306,Deputy Political Director,Political Scientists,0.519768745575642
4307,Graduate Clinician,Food Preparation Workers,0.0
4308,Technical Business Analyst,Technical Writers,0.36832110254553146
4309,Business Technology Solutions Consultant,Information Technology Project Managers,0.2868603479453753
4310,Dermatologist,Food Preparation Workers,0.0
4311,Graduate Facilitator,Food Preparation Workers,0.0
4312,Affordable Housing Preservation Manager,Food Preparation Workers,0.0
4313,Artist,Food Preparation Workers,0.0
4314,Recruitment Chief,Chief Executives,0.28533294539205717
4315,Customer Service Ninja,Customer Service Representatives,0.5268964379982982
4316,CAD Supervisor,Food Preparation Workers,0.0
4317,Technical Consultant,Technical Writers,0.4280818270148114
4318,Digital Teaching Fellow,"Teaching Assistants, Postsecondary",0.3774082108516666
4319,Managing Member,Food Preparation Workers,0.0
4320,Provider,Food Preparation Workers,0.0
4321,Manufacturing Engineer,Manufacturing Engineers,0.6911622170815491
4322,Chief Financial and Innovation Officer,Financial Managers,0.38523650913237134
4323,Data and Budget Analyst,Budget Analysts,0.5667769563698076
4324,Quality Assurance,Software Quality Assurance Analysts and Testers,0.621277681212518
4325,Project & Development Coordinator,Project Management Specialists,0.3261973922990671
4326,Distribution Platoon Leader,"Transportation, Storage, and Distribution Managers",0.3545934932281634
4327,Data Team Lead,Team Assemblers,0.440793252565985
4328,Psychotherapist Intern,Food Preparation Workers,0.0
4329,Assistant General Manager,General and Operations Managers,0.448270196883864
4330,Health Policy Fellow,Community Health Workers,0.37257348698877785
4331,Administrator,Food Preparation Workers,0.0
4332,Accounts Payable Supervisor,New Accounts Clerks,0.3989407003805258
4333,Senior Portfolio Analyst,Food Preparation Workers,0.0
4334,Head Editor,Chefs and Head Cooks,0.29811687849553636
4335,Clinical Researcher,Clinical Data Managers,0.41535698963106177
